experiment,fold,feature,importance
E4_LOOCV,82,receive_day_of_month,0.032824288042099393
E4_LOOCV,83,cutoff_rule,0.0
E4_LOOCV,83,receive_day_code,0.6031026605544183
E4_LOOCV,83,receive_schedule,0.0
E4_LOOCV,83,receive_date_schedule_status,0.0
E4_LOOCV,83,receive_month_end_flag,0.0
E4_LOOCV,83,limited_receive_schedule_flag,0.0
E4_LOOCV,83,cutoff_value_feature,0.03330713524271925
E4_LOOCV,83,days_to_cutoff_feature,0.3635902042028625
E4_LOOCV,83,next_receive_day_gap_feature,0.0
E4_LOOCV,83,receive_weekday_code,0.0
E4_LOOCV,83,receive_week_of_month,0.0
E4_LOOCV,83,receive_day_of_month,0.0
E4_LOOCV,84,cutoff_rule,0.0
E4_LOOCV,84,receive_day_code,0.5685689904524986
E4_LOOCV,84,receive_schedule,0.0
E4_LOOCV,84,receive_date_schedule_status,0.0
E4_LOOCV,84,receive_month_end_flag,0.0
E4_LOOCV,84,limited_receive_schedule_flag,0.0
E4_LOOCV,84,cutoff_value_feature,0.0
E4_LOOCV,84,days_to_cutoff_feature,0.398606721505402
E4_LOOCV,84,next_receive_day_gap_feature,0.0
E4_LOOCV,84,receive_weekday_code,0.0
E4_LOOCV,84,receive_week_of_month,0.0
E4_LOOCV,84,receive_day_of_month,0.03282428804209939
E4_LOOCV,85,cutoff_rule,0.0
E4_LOOCV,85,receive_day_code,0.0
E4_LOOCV,85,receive_schedule,0.0
E4_LOOCV,85,receive_date_schedule_status,0.0
E4_LOOCV,85,receive_month_end_flag,0.0
E4_LOOCV,85,limited_receive_schedule_flag,0.5685689904524986
E4_LOOCV,85,cutoff_value_feature,0.0
E4_LOOCV,85,days_to_cutoff_feature,0.398606721505402
E4_LOOCV,85,next_receive_day_gap_feature,0.0
E4_LOOCV,85,receive_weekday_code,0.0
E4_LOOCV,85,receive_week_of_month,0.0
E4_LOOCV,85,receive_day_of_month,0.032824288042099393
E4_LOOCV,86,cutoff_rule,0.0
E4_LOOCV,86,receive_day_code,0.0
E4_LOOCV,86,receive_schedule,0.5612591307470657
E4_LOOCV,86,receive_date_schedule_status,0.0
E4_LOOCV,86,receive_month_end_flag,0.03254774922425865
E4_LOOCV,86,limited_receive_schedule_flag,0.0
E4_LOOCV,86,cutoff_value_feature,0.0
E4_LOOCV,86,days_to_cutoff_feature,0.40619312002867575
E4_LOOCV,86,next_receive_day_gap_feature,0.0
E4_LOOCV,86,receive_weekday_code,0.0
E4_LOOCV,86,receive_week_of_month,0.0
E4_LOOCV,86,receive_day_of_month,0.0
E4_LOOCV,87,cutoff_rule,0.0
E4_LOOCV,87,receive_day_code,0.0
E4_LOOCV,87,receive_schedule,0.5685689904524986
E4_LOOCV,87,receive_date_schedule_status,0.0
E4_LOOCV,87,receive_month_end_flag,0.0
E4_LOOCV,87,limited_receive_schedule_flag,0.0
E4_LOOCV,87,cutoff_value_feature,0.03282428804209939
E4_LOOCV,87,days_to_cutoff_feature,0.398606721505402
E4_LOOCV,87,next_receive_day_gap_feature,0.0
E4_LOOCV,87,receive_weekday_code,0.0
E4_LOOCV,87,receive_week_of_month,0.0
E4_LOOCV,87,receive_day_of_month,0.0
E4_LOOCV,88,cutoff_rule,0.0
E4_LOOCV,88,receive_day_code,0.0
E4_LOOCV,88,receive_schedule,0.5685689904524986
E4_LOOCV,88,receive_date_schedule_status,0.0
E4_LOOCV,88,receive_month_end_flag,0.0
E4_LOOCV,88,limited_receive_schedule_flag,0.0
E4_LOOCV,88,cutoff_value_feature,0.03282428804209939
E4_LOOCV,88,days_to_cutoff_feature,0.398606721505402
E4_LOOCV,88,next_receive_day_gap_feature,0.0
E4_LOOCV,88,receive_weekday_code,0.0
E4_LOOCV,88,receive_week_of_month,0.0
E4_LOOCV,88,receive_day_of_month,0.0
E4_LOOCV,89,cutoff_rule,0.0
E4_LOOCV,89,receive_day_code,0.5685689904524986
E4_LOOCV,89,receive_schedule,0.0
E4_LOOCV,89,receive_date_schedule_status,0.0
E4_LOOCV,89,receive_month_end_flag,0.0
E4_LOOCV,89,limited_receive_schedule_flag,0.0
E4_LOOCV,89,cutoff_value_feature,0.03282428804209939
E4_LOOCV,89,days_to_cutoff_feature,0.398606721505402
E4_LOOCV,89,next_receive_day_gap_feature,0.0
E4_LOOCV,89,receive_weekday_code,0.0
E4_LOOCV,89,receive_week_of_month,0.0
E4_LOOCV,89,receive_day_of_month,0.0
E4_LOOCV,90,cutoff_rule,0.0
E4_LOOCV,90,receive_day_code,0.5685689904524986
E4_LOOCV,90,receive_schedule,0.0
E4_LOOCV,90,receive_date_schedule_status,0.0
E4_LOOCV,90,receive_month_end_flag,0.0
E4_LOOCV,90,limited_receive_schedule_flag,0.0
E4_LOOCV,90,cutoff_value_feature,0.03282428804209939
E4_LOOCV,90,days_to_cutoff_feature,0.398606721505402
E4_LOOCV,90,next_receive_day_gap_feature,0.0
E4_LOOCV,90,receive_weekday_code,0.0
E4_LOOCV,90,receive_week_of_month,0.0
E4_LOOCV,90,receive_day_of_month,0.0
E4_LOOCV,91,cutoff_rule,0.0
E4_LOOCV,91,receive_day_code,0.0
E4_LOOCV,91,receive_schedule,0.0
E4_LOOCV,91,receive_date_schedule_status,0.0
E4_LOOCV,91,receive_month_end_flag,0.03254774922425865
E4_LOOCV,91,limited_receive_schedule_flag,0.5612591307470657
E4_LOOCV,91,cutoff_value_feature,0.0
E4_LOOCV,91,days_to_cutoff_feature,0.4061931200286757
E4_LOOCV,91,next_receive_day_gap_feature,0.0
E4_LOOCV,91,receive_weekday_code,0.0
E4_LOOCV,91,receive_week_of_month,0.0
E4_LOOCV,91,receive_day_of_month,0.0
E4_LOOCV,92,cutoff_rule,0.0
E4_LOOCV,92,receive_day_code,0.0
E4_LOOCV,92,receive_schedule,0.0
E4_LOOCV,92,receive_date_schedule_status,0.0
E4_LOOCV,92,receive_month_end_flag,0.0
E4_LOOCV,92,limited_receive_schedule_flag,0.6031026605544183
E4_LOOCV,92,cutoff_value_feature,0.0
E4_LOOCV,92,days_to_cutoff_feature,0.3635902042028625
E4_LOOCV,92,next_receive_day_gap_feature,0.0
E4_LOOCV,92,receive_weekday_code,0.0
E4_LOOCV,92,receive_week_of_month,0.0
E4_LOOCV,92,receive_day_of_month,0.03330713524271925
E4_LOOCV,93,cutoff_rule,0.0
E4_LOOCV,93,receive_day_code,0.0
E4_LOOCV,93,receive_schedule,0.0
E4_LOOCV,93,receive_date_schedule_status,0.0
E4_LOOCV,93,receive_month_end_flag,0.0
E4_LOOCV,93,limited_receive_schedule_flag,0.5685689904524986
E4_LOOCV,93,cutoff_value_feature,0.03282428804209939
E4_LOOCV,93,days_to_cutoff_feature,0.398606721505402
E4_LOOCV,93,next_receive_day_gap_feature,0.0
E4_LOOCV,93,receive_weekday_code,0.0
E4_LOOCV,93,receive_week_of_month,0.0
E4_LOOCV,93,receive_day_of_month,0.0
E4_LOOCV,94,cutoff_rule,0.0
E4_LOOCV,94,receive_day_code,0.0
E4_LOOCV,94,receive_schedule,0.0
E4_LOOCV,94,receive_date_schedule_status,0.0
E4_LOOCV,94,receive_month_end_flag,0.0
E4_LOOCV,94,limited_receive_schedule_flag,0.6031026605544183
E4_LOOCV,94,cutoff_value_feature,0.0
E4_LOOCV,94,days_to_cutoff_feature,0.3635902042028625
E4_LOOCV,94,next_receive_day_gap_feature,0.0
E4_LOOCV,94,receive_weekday_code,0.0
E4_LOOCV,94,receive_week_of_month,0.0
E4_LOOCV,94,receive_day_of_month,0.03330713524271925
E4_LOOCV,95,cutoff_rule,0.0
E4_LOOCV,95,receive_day_code,0.0
E4_LOOCV,95,receive_schedule,0.5685689904524986
E4_LOOCV,95,receive_date_schedule_status,0.0
E4_LOOCV,95,receive_month_end_flag,0.0
E4_LOOCV,95,limited_receive_schedule_flag,0.0
E4_LOOCV,95,cutoff_value_feature,0.03282428804209939
E4_LOOCV,95,days_to_cutoff_feature,0.398606721505402
E4_LOOCV,95,next_receive_day_gap_feature,0.0
E4_LOOCV,95,receive_weekday_code,0.0
E4_LOOCV,95,receive_week_of_month,0.0
E4_LOOCV,95,receive_day_of_month,0.0
E4_LOOCV,96,cutoff_rule,0.0
E4_LOOCV,96,receive_day_code,0.0
E4_LOOCV,96,receive_schedule,0.0
E4_LOOCV,96,receive_date_schedule_status,0.0
E4_LOOCV,96,receive_month_end_flag,0.0
E4_LOOCV,96,limited_receive_schedule_flag,0.5685689904524985
E4_LOOCV,96,cutoff_value_feature,0.032824288042099393
E4_LOOCV,96,days_to_cutoff_feature,0.398606721505402
E4_LOOCV,96,next_receive_day_gap_feature,0.0
E4_LOOCV,96,receive_weekday_code,0.0
E4_LOOCV,96,receive_week_of_month,0.0
E4_LOOCV,96,receive_day_of_month,0.0
E4_LOOCV,97,cutoff_rule,0.0
E4_LOOCV,97,receive_day_code,0.0
E4_LOOCV,97,receive_schedule,0.0
E4_LOOCV,97,receive_date_schedule_status,0.0
E4_LOOCV,97,receive_month_end_flag,0.0
E4_LOOCV,97,limited_receive_schedule_flag,0.5685689904524986
E4_LOOCV,97,cutoff_value_feature,0.03282428804209939
E4_LOOCV,97,days_to_cutoff_feature,0.398606721505402
E4_LOOCV,97,next_receive_day_gap_feature,0.0
E4_LOOCV,97,receive_weekday_code,0.0
E4_LOOCV,97,receive_week_of_month,0.0
E4_LOOCV,97,receive_day_of_month,0.0
E4_LOOCV,98,cutoff_rule,0.0
E4_LOOCV,98,receive_day_code,0.0
E4_LOOCV,98,receive_schedule,0.5612591307470657
E4_LOOCV,98,receive_date_schedule_status,0.0
E4_LOOCV,98,receive_month_end_flag,0.03254774922425865
E4_LOOCV,98,limited_receive_schedule_flag,0.0
E4_LOOCV,98,cutoff_value_feature,0.0
E4_LOOCV,98,days_to_cutoff_feature,0.40619312002867575
E4_LOOCV,98,next_receive_day_gap_feature,0.0
E4_LOOCV,98,receive_weekday_code,0.0
E4_LOOCV,98,receive_week_of_month,0.0
E4_LOOCV,98,receive_day_of_month,0.0
E4_LOOCV,99,cutoff_rule,0.0
E4_LOOCV,99,receive_day_code,0.0
E4_LOOCV,99,receive_schedule,0.0
E4_LOOCV,99,receive_date_schedule_status,0.0
E4_LOOCV,99,receive_month_end_flag,0.0
E4_LOOCV,99,limited_receive_schedule_flag,0.6146118234929661
E4_LOOCV,99,cutoff_value_feature,0.0
E4_LOOCV,99,days_to_cutoff_feature,0.385388176507034
E4_LOOCV,99,next_receive_day_gap_feature,0.0
E4_LOOCV,99,receive_weekday_code,0.0
E4_LOOCV,99,receive_week_of_month,0.0
E4_LOOCV,99,receive_day_of_month,0.0
